0.80036,2.1609,0.33685,-2.9463,-2.4231,2.0623,-1.2252,-0.033471,0.54094,1.8965,0.14809,2.314,-0.35874,1.0966,1.8561,-1.4451,1.473,1.8702,-2.6641,-1.3536,-2.2991,1.2891,1.2036,1.03,-3.0652,-2.1647,2.6335,-1.9044,-1.6076,0.28966,-2.6233,0.60493,-0.13185,2.8896,1.0951,0.59453,0.1301,1.2432,0.22846,0.035874,2.045,1.1534,0.039872,-0.25177,0.91038,1.4876,2.0664,2.9503,-2.4366,0.12101,-2.3661,-0.28606,0.60919,-1.8757,-1.4313,1.8245,-2.9214,1.9295,1.1294,2.3614,1.9396,1.5517,1.5315,2.05,0.48045,-2.1673,-1.6442,2.5362,-2.8963,-1.4445,0.90378,1.7112,2.2485,0.42603,0.017451,0.21102,-2.548,-1.7692,2.3601,1.5345,2.3038,0.27061,-1.0728,1.2315,0.30249,-0.66458,1.9819,1.8307,1.0528,-2.3558,-1.5437,-1.2539,0.40649,0.21314,-2.8239,-1.9794,2.1761,2.7665,-1.5632,-1.5506,0.42263,-1.6008,2.392,2.2746,2.5259,1.6956,-2.1984,-3.119,1.7667,1.6494,1.0266,-1.7295,-1.1543,1.6421,2.5329,-1.4032,2.2862,1.0813,-2.4059,-2.9471,0.35988,1.238,1.288,-0.85398,-1.1321,0.12237,-2.9005,1.2724
0.87383,1.7739,0.84517,1.6453,0.11449,-1.6977,-2.1221,0.11449,-2.403,-1.3262,2.1151,-0.10897,-2.3736,-1.3412,-0.065241,1.3811,-0.41622,-1.3412,-0.41622,2.4807,-2.3736,-1.3412,0.89224,-0.40315,-0.043252,2.4013,2.1151,1.3811,-0.40315,0.1267,0.42383,-0.41622,-1.3459,-0.41622,-2.4909,2.4807,-2.4909,0.89224,-2.4909,0.42383,1.8248,2.4013,2.4807,0.91303,1.6191,2.0624,1.3811,1.0972,0.84517,0.39977,0.84517,-1.3412,0.84517,-1.3412,0.42383,-1.3459,0.39977,-2.3736,0.1267,2.4807,2.4807,1.3811,0.11609,-0.065241,0.87383,1.4516,1.3811,-0.6969,1.1199,-1.9143,2.3362,0.91303,1.8248,2.0624,-0.54369,1.3811,0.1267,-2.4909,0.11449,0.42383,2.4013,-2.3185,0.98657,2.4013,2.4013,1.0972,-0.98393,-0.41622,2.1151,0.11449,0.11609,0.1267,-2.4909,-1.9143,0.42383,0.89224,-0.065241,1.6191,0.42383,2.1151,2.1151,0.11609,-2.3031,0.84517,1.395,-1.3459,0.31412,-1.3412,2.3362,1.3298,0.1267,0.11449,-0.10897,1.3811,0.86034,-1.3459,0.11609,1.3298,2.3362,-0.6969,1.9248,-2.4909,2.1151,-0.40315,0.1267,0.11609,0.89224,-1.3459
1.5348,0.53279,2.1695,1.8792,1.3508,2.7844,-3.016,1.3508,0.066747,1.8792,2.7844,0.21788,1.3936,0.53279,1.8671,0.73756,0.28319,0.79938,2.0403,-0.15176,-0.017872,0.81589,-3.0848,1.0399,2.7844,1.8067,2.0403,0.28319,1.0399,2.0403,1.8671,-0.15176,1.9192,1.5348,0.73756,1.4908,2.0403,1.5348,0.63537,0.28319,0.63537,0.87441,2.7266,1.3936,2.4459,0.84642,0.78606,0.21788,2.7844,1.4908,1.1319,2.7844,1.3936,1.5366,0.066747,1.3936,0.066747,2.2285,1.1319,-0.15176,1.1319,1.3936,1.3936,1.1319,0.63537,0.066747,-0.40812,1.8671,2.0403,1.1731,1.8004,0.0070956,0.91854,2.2285,0.91854,2.7266,1.1319,0.84642,2.2285,0.63537,2.2285,1.3936,2.0403,1.1319,1.5348,2.7844,0.63537,-2.1576,0.84642,-2.6055,2.7844,0.53279,0.25674,1.8671,0.63537,0.73756,0.63537,-3.0944,0.36538,-0.064542,0.63537,2.2285,0.84642,0.32665,3.036,1.1319,2.4459,1.8671,0.32601,2.7844,0.031569,1.8671,1.0399,1.3936,2.0154,0.0070956,0.066747,1.5348,-0.091674,0.63537,2.0403,1.0399,1.1319,-0.40858,2.2285,0.78606,1.1319,0.81589
1.799,2.7347,1.2746,2.6039,0.928,2.6039,1.799,3.0797,1.4617,3.0797,2.6039,2.0079,2.6039,1.799,-3.0316,-0.25381,1.4154,1.9626,1.799,-0.73417,2.3797,3.0797,2.6039,2.2722,-1.4773,3.0797,1.799,2.6134,0.84088,-2.1054,1.8371,0.85781,-2.37,0.75174,2.3843,0.928,1.3248,0.84935,2.9211,0.84088,1.9383,2.0079,-2.37,0.75174,2.6134,1.3248,0.88508,0.19477,-1.76,1.7019,0.88508,2.7576,2.1197,-3.0316,2.3797,2.3843,1.799,-0.13623,1.9316,1.7019,0.75174,1.799,0.5109,1.7159,0.88508,0.19477,1.3248,0.45053,-1.4773,0.88508,1.5519,1.3248,-1.7668,1.7019,2.7576,-2.9067,1.799,0.58277,2.4529,2.0079,1.9383,1.8371,-2.1456,2.0079,0.49356,1.0889,2.6134,2.9211,2.6596,1.3248,1.799,1.5519,1.9626,2.6039,0.928,2.5607,-2.37,1.223,1.4617,2.7347,1.7159,2.0079,2.1197,1.4617,2.6134,0.96774,1.8251,0.96774,2.5607,1.799,1.8371,2.9211,1.8371,2.047,2.5607,2.3,2.3843,0.88508,1.3348,0.49356,2.7576,-1.7668,2.6596,1.3615,2.7347,-3.0316,2.3797,2.6039
1.9033,-2.0756,0.67461,1.481,1.6758,2.3334,1.1422,-0.59612,3.1116,1.0984,1.7253,2.3295,-1.8418,-2.089,1.6139,1.4704,1.6758,1.4704,2.3148,1.3692,1.2551,-1.223,1.9487,1.8393,1.397,0.64232,-0.11273,1.7023,1.6758,2.1161,1.8393,1.7023,0.38314,1.0006,1.8393,1.481,2.9127,1.1597,0.90361,1.2551,1.7253,2.3295,0.68659,1.0006,-1.8418,-0.11273,0.90361,1.481,0.98511,1.1422,-0.12876,2.2178,-2.089,-2.8353,1.4704,-1.2594,-0.64172,0.67461,-1.2481,3.1116,0.92246,-0.17091,3.1116,-1.8418,0.92246,1.6139,1.9747,1.481,1.2551,1.8324,1.397,1.8393,1.0006,1.4704,1.9487,2.3148,2.5003,1.9033,1.1757,1.7253,1.6758,-2.089,1.6758,3.1116,1.397,1.7023,-1.8418,1.7023,1.4704,0.90361,1.2551,2.0177,1.8393,0.64232,1.481,1.9487,1.5753,1.2146,1.8324,1.6139,2.0177,1.1422,2.3334,2.3409,1.6758,1.8393,-2.6164,2.3334,1.3581,1.397,2.2178,0.60786,1.8324,0.67461,0.38314,-1.2594,1.481,-0.12876,0.67461,1.6758,1.6139,1.0006,0.90361,1.0006,1.8393,0.67461,1.4704,-2.089
1.6066,2.3079,1.867,1.9324,1.9324,0.82386,-3.0725,1.5984,1.5984,1.9503,2.0505,1.0461,-0.9177,1.6443,1.6066,0.95071,0.83896,1.6186,1.0453,1.9324,2.3079,-3.1163,1.9324,1.4933,1.3542,-2.621,0.98497,1.1388,-3.0725,1.757,1.867,1.8573,1.6066,1.3593,0.32813,1.0453,1.9503,1.3013,2.1285,1.3214,0.8615,2.6417,0.9284,-1.4126,0.97499,1.2636,1.867,1.1251,0.28516,-2.2261,-0.9177,1.6066,0.83896,0.73153,-2.621,-1.1109,1.0453,1.1166,1.4712,2.3895,0.73153,1.0453,0.9284,2.3079,2.3069,2.0511,1.0453,2.7937,0.16787,1.0453,-3.0725,2.1909,1.8573,1.1251,1.9324,1.7584,1.2636,1.8573,1.3732,0.36012,1.1251,1.9195,2.0511,1.2636,1.5984,0.25213,1.6506,-2.621,1.3542,2.0511,2.3895,1.16,2.0505,0.32813,-3.1163,0.9284,2.6074,2.2263,1.1251,1.16,0.28516,1.6066,0.32813,0.28516,0.83896,1.5943,1.0453,0.9284,2.0505,2.3079,-2.621,1.3432,-3.1163,1.16,1.6506,1.688,2.2263,1.5984,1.867,0.77862,0.9284,1.1388,-2.2261,1.0461,0.32813,2.2263,2.3895,-0.047407
0.92987,1.5203,0.021245,-1.192,1.9026,0.92987,-1.192,-2.8865,2.1055,1.8312,1.5203,-1.1684,2.4179,1.5591,2.432,2.4179,2.0376,1.5332,2.5898,1.6284,1.7469,1.6742,2.2264,2.3321,-2.8865,2.4179,1.2335,0.77161,0.92987,2.0941,0.92987,1.6742,0.92987,1.8041,1.913,2.1055,2.2264,1.5203,2.3723,2.4179,2.4179,2.0941,0.33917,1.9921,0.92987,2.0941,2.1055,1.913,2.1055,0.92987,1.3562,2.432,2.1262,1.5203,1.2894,2.3723,-1.0523,1.6284,2.3321,1.9026,0.13116,2.3723,2.0941,2.3723,1.7469,1.2894,1.5319,0.77161,1.8245,-1.6175,2.3723,2.5898,-2.8984,1.6742,2.0941,0.33917,1.7871,1.268,1.5332,1.7469,1.913,0.92987,0.92987,2.0941,2.4179,2.2264,2.4179,2.1262,0.13116,0.92987,0.92987,2.0941,2.0941,-0.85087,2.5898,1.9026,0.77161,2.1055,2.1646,2.9544,2.1055,2.3723,2.4278,1.5332,1.7469,0.13116,-1.192,2.2262,1.7469,0.93042,2.2315,1.7469,1.7871,2.3723,1.2894,0.92987,2.1055,2.0941,1.913,-2.9504,-1.192,1.9026,1.1976,1.5332,1.5203,2.3723,2.0941,1.7469
-1.7604,2.2452,1.0337,2.5243,1.841,2.186,1.9055,2.3779,0.46499,-0.47902,3.0015,2.4071,0.5751,3.0015,-0.47902,1.841,0.12456,1.0676,2.2418,2.186,-0.47902,1.4118,-1.7247,2.9003,3.0015,-0.47902,1.3288,0.37287,2.3502,0.76638,1.6986,2.6882,-2.9574,1.6153,2.4123,3.1214,1.4118,1.841,-0.47902,1.4008,1.7376,0.0087749,2.9003,1.6153,2.9182,1.8967,-2.2825,2.0532,2.1425,1.4977,1.4977,1.841,1.1254,2.2711,1.8364,2.7463,-0.46154,-0.47902,2.4071,-0.46154,0.89821,2.3502,1.9055,1.6153,2.4071,-2.2825,2.2711,1.9769,3.1214,2.0352,2.186,2.1425,2.3502,0.76638,1.2748,2.0532,1.4511,1.9093,1.6733,1.9055,2.7463,0.93379,-0.47902,-0.47902,2.7463,2.5243,2.5243,1.8967,2.3502,2.1425,1.8309,-2.2825,3.0015,2.1425,2.1425,-2.9574,0.93379,0.93379,1.6158,2.186,3.0015,2.3105,1.0337,2.5243,-1.7247,2.0352,1.8967,3.1214,2.2826,1.1861,2.7463,1.6986,2.3779,2.186,2.4071,-1.7247,2.186,2.2418,0.45584,-1.7247,0.58177,1.8309,2.0178,1.4008,3.1214,0.76638,2.186,2.3502
1.7952,2.9175,1.7145,-2.7114,2.1945,1.6373,2.9318,1.4029,1.8338,-0.21683,1.8502,1.7952,1.6373,3.0534,1.7118,2.9175,1.9618,2.6943,1.6373,-3.0996,1.1239,1.5948,1.9618,1.8338,1.5948,2.0845,2.1853,0.95459,3.0534,1.9618,0.81224,1.7145,2.1962,2.273,1.5948,2.1853,2.1962,-3.0996,1.6485,1.1136,2.5345,2.0715,1.7145,2.5345,-0.86635,2.8904,1.8338,-0.52119,2.273,2.273,0.32972,1.8502,0.32972,2.5957,1.7145,2.273,2.9651,-3.1066,1.5609,2.1945,1.9933,0.85641,-3.0215,2.5345,3.0534,2.7712,2.0539,1.6373,2.1587,1.756,2.621,0.85641,3.0534,-3.0265,1.756,2.5533,-3.0265,2.5345,2.0539,-0.21683,2.6943,1.2033,1.8502,2.1587,2.9651,0.81224,1.8804,2.6943,2.5345,3.0391,-2.8141,3.0534,1.8338,-3.0265,2.1587,-3.1066,0.48183,-0.70328,0.85641,1.8502,2.0715,1.5948,2.5345,2.5345,2.9695,-3.0265,1.2999,-3.0215,1.3609,1.5609,1.9618,3.0391,2.1587,1.7145,2.0539,-3.1066,2.1962,3.0534,0.77327,2.9455,2.621,-3.1066,2.5345,0.81224,0.85641,1.4029,-1.471,1.8502
-2.7637,-2.5864,-3.0631,0.2474,-2.5864,0.164,-1.9333,2.4516,2.2665,-2.7637,0.164,2.4224,1.8958,-0.20696,-1.8409,2.5007,2.3572,1.9254,2.9102,-1.9333,-0.10581,1.2253,0.164,1.1172,-2.3071,2.4516,-1.6595,-2.3911,2.5289,2.5289,1.1314,2.3572,-2.3911,2.1903,-1.9333,2.2556,1.5665,1.1314,-1.8409,2.9102,2.5362,2.3414,2.3572,1.2715,2.5628,1.9672,-2.3071,1.1172,2.3946,-2.7442,-1.8409,-2.7637,2.3466,-1.9333,-1.6595,-0.63231,2.6216,2.3126,2.3946,1.673,-3.0181,2.5609,1.9908,2.5412,-2.7044,1.3796,-2.7442,-2.3071,2.2409,2.9748,1.5476,2.3414,1.9908,-1.9333,1.6859,2.3946,-2.7637,2.3572,2.5007,-3.0181,2.5628,2.5362,2.6558,2.3414,-3.1127,2.2409,-1.6595,-2.9443,2.8303,-0.2149,-2.4669,2.2556,2.3126,2.401,2.9547,-2.5864,2.4516,-1.8409,1.2986,1.2629,2.1887,2.6558,1.5476,2.3946,2.2409,2.2858,2.2556,1.4136,-2.4669,2.5289,2.6216,-3.1127,2.472,2.6458,1.673,-2.7828,2.4224,0.426,2.5068,-2.7637,-2.7442,1.5665,2.3414,-2.7637,0.7133,-1.8798,2.3946,2.3946
-2.1215,0.59024,-0.81889,-0.81889,-2.851,-2.513,-0.3149,2.3356,0.12689,-3.0472,0.59024,2.9759,-0.81889,2.609,2.1413,-2.2225,-0.22725,-3.0472,2.2515,-0.81889,0.59024,2.1413,2.0726,0.59024,-1.3705,2.3356,-0.81889,2.9036,-2.8228,1.254,-0.81889,0.59024,3.0555,-2.1215,-1.3705,2.1413,0.12689,2.1413,0.59024,-2.0355,-1.9978,0.59024,-2.9177,2.3523,-1.3705,0.59024,0.17703,-2.513,2.4286,0.35624,2.1413,0.24208,-1.1746,2.0588,3.0555,-0.81889,-0.12105,-0.36967,2.0726,2.1413,2.1413,0.59024,2.8613,-3.0472,-0.81889,-3.0293,0.59024,-2.1125,0.12689,2.1585,0.59024,2.1413,3.077,0.12689,2.1413,2.0588,0.59024,0.17703,2.1413,2.1413,2.5691,-1.3705,2.1585,2.1585,-0.82126,2.7255,2.9759,-1.3705,2.1413,0.59024,-0.81889,2.1413,2.1585,2.0588,-3.0293,-1.7726,2.1855,0.83708,-0.12105,0.59024,-2.2208,-0.12105,0.59024,0.12689,-2.5756,2.1413,0.49517,0.59024,-2.0355,0.12689,-1.9846,2.0588,0.12689,2.1413,-1.3705,-0.82126,2.1413,-0.3149,3.0555,2.5691,0.59024,-1.3705,0.59024,-0.36967,-0.81889,2.2889,2.3356,0.70341
-1.1599,0.68964,0.44767,0.44767,-0.84143,-1.2547,-0.48055,0.35095,0.66888,-0.98565,-1.0678,1.4792,2.9649,0.80411,1.9701,-2.0696,2.2948,0.53878,-0.48055,-1.0165,-1.6245,-0.22351,-1.0165,-0.92536,-1.4423,1.0934,-0.6169,1.1527,-0.84143,-1.2547,1.4792,0.93544,0.93544,-1.4423,-0.59289,-0.41595,0.53878,2.0852,-1.1495,-0.35508,1.6119,-2.065,0.1632,1.4792,0.33548,-1.1495,-1.0678,0.66888,0.58344,-0.92536,-1.1599,-1.1495,-1.4423,-0.98565,0.53878,-1.4423,-0.35508,-0.48055,1.9701,1.6057,-1.6245,0.35095,1.8857,1.8857,-1.1495,-0.48055,0.38229,0.44767,-1.4423,-0.92536,-1.5192,1.4792,2.0852,2.8543,-0.98565,-0.84143,-0.84143,-0.98565,0.68964,-1.6245,0.61423,1.9701,0.61423,-0.92536,-0.84055,-0.6169,0.61423,2.3426,-1.1495,-1.0165,-1.1599,0.53412,0.44767,0.80411,2.8543,-0.92536,-1.2547,0.66888,0.68591,-1.4423,-1.5192,1.9701,-1.0165,0.53412,0.66888,0.53412,-0.41595,-1.1495,0.13688,-1.1495,1.9701,-0.6169,-0.6169,0.40823,-0.6169,0.1632,-0.92536,-0.48055,0.35095,-1.2547,0.80411,-2.0696,-1.4423,-1.2547,0.61423,-1.0165,-1.1599,1.4792
-0.37465,-0.89351,-0.49017,-1.7304,0.86065,-0.65898,0.19911,-0.56224,-1.1201,2.797,-0.52771,-0.37465,-0.65918,-0.5901,-0.71,-1.647,-0.41755,-1.0923,3.1338,-0.91576,-1.1079,0.19911,-1.4839,0.19911,0.93968,-1.1079,-1.0963,-1.0923,-1.633,-1.3216,-1.1079,0.12916,-1.4839,-1.1201,-0.72084,-0.65918,-1.1079,-1.1201,0.10035,0.12916,0.44676,0.31768,-1.3216,0.16644,-0.37465,-0.5901,2.5969,-0.37465,-0.5901,0.19911,-1.1295,-0.56224,-0.52814,-0.71056,1.7022,1.6044,-0.37465,0.16644,-0.5901,0.31768,-0.56224,-0.48651,-1.647,-1.3216,-0.41755,0.12916,-1.1079,-0.37465,-0.48878,-1.3216,0.029257,-1.0963,0.10035,1.7685,-1.0923,-0.48651,-0.126,-1.1079,-1.0923,0.31768,-0.71,-0.71,-0.18219,-1.4066,-1.4839,-0.48878,-1.0963,-0.37465,-0.37465,0.31768,-1.1295,-0.41755,0.33751,0.19911,-1.3216,-0.49017,-0.74034,-0.72084,0.86065,-0.18219,0.63339,0.13387,0.31768,-0.91576,-1.1079,-0.91576,-1.647,0.31768,0.93968,-0.18219,0.86065,-1.7304,-0.48651,-0.71,-1.1079,-1.7304,0.19911,-0.126,1.7685,0.12916,-0.91576,0.12916,-0.74034,-1.0923,-0.41755,-0.41755,-1.0923,1.5846
0.21532,0.56229,-1.6575,0.23298,-1.3479,1.2247,-1.4232,-0.68322,-0.24961,0.25268,2.2756,0.25268,3.0455,2.2756,-0.12945,1.2247,-0.92593,-1.7523,-1.7208,-0.79622,-1.3573,2.2756,-0.77012,-1.3798,-0.68322,0.23824,-1.3798,1.2247,0.72302,-0.49289,1.8116,-0.53157,0.23824,-1.8905,2.2756,2.2756,0.15805,1.2204,-0.57464,0.23298,0.22636,1.2718,0.72302,2.81,2.2756,-1.5019,-0.31863,-1.7522,0.82768,0.25268,-0.67191,1.8116,0.23298,1.8116,-0.79622,-0.45206,1.2247,1.8116,-1.8905,1.8116,0.82768,1.2247,-0.49289,1.2247,1.2247,-0.47024,-0.68322,-0.92593,-0.45206,-0.14633,1.827,0.021783,-0.37209,0.82768,0.82768,-2.4291,-1.3798,0.23824,1.4757,-1.9309,2.81,-2.999,-1.9309,1.2247,-0.62401,-1.8905,-0.37209,-1.1914,1.8116,0.23298,-0.68322,-2.8008,1.8116,0.22636,0.23298,0.23298,0.82768,0.23298,-1.8905,-2.4291,-2.999,-1.1914,1.2204,1.2247,-0.79622,0.44523,-0.13594,2.044,-1.3479,-0.45206,2.3565,0.12337,-0.45206,-0.36711,0.23298,-0.92593,-0.52813,2.2756,1.2247,-2.999,1.8116,0.44523,-0.45206,0.23298,0.021783,-0.53157,0.021783,-0.12945
2.9524,2.9524,0.92631,2.9524,0.26513,-0.23184,0.36598,1.9821,1.3746,1.864,2.0675,-0.23184,2.9524,-1.0966,-2.1405,2.9524,2.9524,1.2813,1.7622,-0.15969,1.7622,-0.62353,1.2813,2.9524,-0.23184,2.205,1.7622,-0.54145,3.1166,-0.94721,2.205,2.9524,0.24549,-1.3279,2.0675,0.14645,2.9524,0.18946,1.2813,2.9524,2.9524,2.9524,1.7517,-0.23184,2.0675,-0.3207,1.7622,-1.5575,3.0273,3.0273,2.9524,1.7517,-1.3279,1.3746,0.5909,1.7622,1.864,2.0675,3.0273,3.0273,1.0293,1.3746,0.87792,0.87792,2.205,0.46022,2.7037,-0.94721,2.9524,2.9524,2.6993,2.9524,2.7037,1.3746,2.9524,1.7622,2.9524,2.9524,0.44517,1.7517,1.2813,-2.9747,3.0273,2.205,1.3746,1.864,-0.23184,0.44517,2.3194,1.7622,-0.23184,-1.0966,-0.23184,1.864,2.9524,2.9524,-1.7681,-0.94721,2.205,1.9821,2.205,2.9524,-0.13166,1.7517,2.3194,-0.64386,1.2813,2.9524,1.864,1.864,2.9524,1.7622,2.205,0.32508,1.7622,-1.0966,0.36598,2.3431,1.6924,2.205,-0.0029135,1.3746,2.9524,2.9524,-1.6013,0.87792,1.1693,2.9524
0.78251,2.9052,1.5063,0.16696,1.7597,1.6483,2.9052,0.58345,2.9107,2.8479,2.5289,2.5182,0.4943,-2.8539,-1.892,2.5899,-1.3411,2.6513,-2.1487,3.0544,0.78768,-3.0247,-2.248,0.75598,-3.0247,1.0924,1.7664,0.61292,-2.446,0.61292,0.58345,2.3176,2.9052,1.9618,-1.892,1.7664,2.6607,-2.248,1.5063,2.5227,2.9052,0.10861,2.7618,0.16696,0.61292,0.70211,-1.4704,3.0323,-2.8539,-1.892,2.9052,2.3925,-1.5547,3.0544,-2.248,-2.8539,2.2513,0.34153,2.8563,2.8479,-0.6679,0.37679,-2.2004,2.5289,1.1632,1.7664,1.1632,1.1039,2.5691,-1.4704,-0.46322,1.5063,-0.18275,0.4943,1.7597,0.16696,2.8479,1.6424,3.0323,-1.7667,-1.7667,2.8479,3.0323,0.4943,-0.52361,0.58345,-2.8539,-0.46322,1.6424,-0.60317,-0.6679,1.5063,1.965,-1.5547,1.7597,1.7664,0.61292,0.91133,2.2326,-0.81489,2.3954,0.61292,-0.091335,0.78251,1.7051,2.3954,2.3448,2.3954,0.16696,2.8563,1.877,2.5899,1.6025,2.8563,0.16696,-1.4704,-2.446,1.7664,2.8563,-2.8539,0.16696,1.1039,2.5691,-2.1487,0.61292,0.61292,2.9107,-0.6679
1.5527,1.7256,0.58578,0.51247,0.36763,2.6898,1.7256,1.6339,0.36763,2.4203,0.58578,2.6059,1.4911,1.7608,1.4911,2.9644,1.7279,2.8143,1.4604,1.5927,1.5346,2.8143,1.3012,-1.488,-1.9623,1.7256,2.8294,1.7778,1.2755,-1.488,1.7256,-1.488,1.4604,1.7256,1.7279,0.91324,1.3669,2.8048,-1.488,1.4987,0.58578,1.5927,2.0922,1.6339,-1.488,1.6339,0.36763,0.36763,2.1082,1.5346,1.5346,-1.3321,2.8143,1.7778,2.6059,1.5346,1.4911,-2.7941,2.1082,2.7668,1.7608,0.79051,0.6105,-3.046,1.5346,1.7256,-2.5944,0.58578,1.2755,-1.488,-1.488,1.7269,0.36763,0.91324,-3.046,1.2755,1.7256,-1.488,0.36763,2.2644,1.7269,1.7778,2.4141,1.1866,0.36763,-2.5202,1.4911,1.7778,1.1236,1.4911,1.7256,-1.488,1.7778,2.8143,0.75094,0.36763,1.5346,0.75094,1.5346,1.5346,-0.21219,1.2755,0.36763,1.5346,1.4604,2.1475,1.7256,1.7778,2.4141,1.7778,2.1724,0.51247,0.91324,2.8048,3.104,-1.488,1.4604,1.7608,-2.5202,0.48737,-2.2938,1.7778,0.58578,1.3012,0.58578,1.7778,-0.030524,0.58578
